YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR
2022,6,14,96.82,1.54,2.4,0.59,1.81,91.12,2.02,2.72,0.84,1.88,92,17.09,86,1.33
2022,6,15,96.84,1.76,2.88,0.7,2.18,100.88,2.39,3.32,0.98,2.34,101.5,17.46,89.31,3.37
2022,6,16,96.88,2.29,3.61,1.38,2.23,91.69,3.38,4.23,2.03,2.2,92.5,17.21,90.88,1.75
2022,6,17,96.9,1.83,2.81,1.04,1.77,94.88,2.59,3.21,1.52,1.7,95.12,16.66,89.06,2.05
2022,6,18,96.89,1.09,1.94,0.15,1.78,132.94,1.41,2.52,0.18,2.34,134.88,16.78,83.62,1.2
2022,6,19,96.81,1.7,2.46,0.73,1.73,70.62,2.31,2.8,1.05,1.74,71,17.4,85.69,0.14
2022,6,20,96.68,1.64,2.73,0.95,1.78,64.12,2.26,3.03,1.48,1.55,78.88,18.01,90.12,7.99
2022,6,21,96.7,1.5,3.3,0.16,3.13,82.31,1.95,3.82,0.22,3.6,97.12,17.58,88.81,5.14
2022,6,22,96.76,2.51,3.89,0.57,3.32,71.62,3.68,5.12,0.77,4.35,72.38,18.07,90.81,3.16
2022,6,23,96.89,2.06,3.54,1.09,2.45,92.25,2.82,4.16,1.67,2.49,93.25,17.21,86.12,0.34
2022,6,24,96.82,2.09,4.08,0.56,3.52,114.62,2.84,4.82,0.84,3.98,99.75,17.4,92.31,1.49
2022,6,25,96.76,1.55,2.6,0.89,1.7,131.31,2.11,2.91,1.3,1.62,131.44,16.97,87.81,5.14
2022,6,26,96.82,1.34,1.95,0.41,1.54,160.81,2.06,3.8,0.52,3.28,160.56,17.52,89.44,9.53
2022,6,27,96.8,1.48,2.72,0.23,2.48,175.06,2.14,3.57,0.49,3.07,190.88,17.27,87.12,14.41
2022,6,28,96.73,1.43,3.15,0.3,2.85,194.69,2.15,3.86,0.36,3.5,195.19,17.4,86,5.42
2022,6,29,96.68,1.52,3.52,0.56,2.96,182.75,2.41,4.44,0.87,3.57,180.75,16.24,83.5,0.82
2022,6,30,96.72,1.44,2.08,0.34,1.73,176.12,2.22,4.02,0.37,3.65,162.69,15.69,83.31,0.12
2022,7,1,96.68,2.09,3.14,0.7,2.44,93.88,2.96,3.86,0.95,2.91,94.25,17.03,86.31,0.12
2022,7,2,96.67,1.68,2.3,1.19,1.12,156.12,2.37,2.99,1.88,1.12,157,17.4,85.69,1.42
2022,7,3,96.64,1.35,2.32,0.3,2.02,123.31,1.82,2.68,0.45,2.23,94,18.13,87,4.32
2022,7,4,96.68,2.55,4.87,1.34,3.53,86.88,3.57,5.9,2.1,3.8,86.88,18.01,92.06,1.57
2022,7,5,96.71,1.34,1.98,0.14,1.84,138.25,1.82,3.38,0.2,3.19,109.44,17.33,85.06,1.29
2022,7,6,96.83,0.91,2.12,0.08,2.05,76.19,1.21,2.53,0.12,2.41,75.81,18.31,89.94,18.58
2022,7,7,96.8,1.06,1.66,0.16,1.48,147.25,1.44,2.08,0.34,1.73,148.56,17.82,84.69,1.29
2022,7,8,96.78,1.64,3.22,0.82,2.41,162.25,2.48,3.86,1.37,2.48,162.44,16.78,83.81,0.48
2022,7,9,96.73,1.8,3.42,0.87,2.55,153.31,2.77,4.25,1.23,3.02,153.69,15.99,83.38,0.15
2022,7,10,96.78,1.72,2.75,1.05,1.7,88,2.46,3.37,1.88,1.49,88.75,15.87,82.81,0.03
2022,7,11,96.81,1.77,2.58,1.06,1.52,96.06,2.45,3.43,1.62,1.8,97.19,16.42,83.19,0.03
2022,7,12,96.76,1.7,2.43,1.05,1.38,76.12,2.53,3.26,1.45,1.8,76.56,17.94,90.12,5.06
2022,7,13,96.71,1.91,2.89,1.23,1.66,69.62,2.94,4.13,1.74,2.39,70.12,17.58,91.88,11.24
2022,7,14,96.69,1.98,2.61,1.55,1.05,94.19,3.02,3.72,2.34,1.38,95.31,17.03,86.69,2.75
2022,7,15,96.78,1.89,2.79,0.23,2.55,214,2.98,4.47,0.38,4.09,214.44,18.07,89.69,22.64
2022,7,16,96.95,3.83,5.84,2.4,3.43,216.25,5.84,7.16,4.58,2.58,216.38,16.48,89.94,28.62
2022,7,17,96.84,2.04,2.88,0.8,2.09,105.19,3.25,5.62,1.3,4.33,105.81,16.97,88.44,0.95
2022,7,18,96.74,1.48,2.64,0.92,1.72,81.94,2.09,3.23,1.06,2.16,83.12,17.7,87.25,0.7
2022,7,19,96.7,1.49,2.55,1.01,1.54,88.62,2.13,3.29,1.15,2.14,90.25,17.46,85.19,0.25
2022,7,20,96.79,1.25,2.23,0.32,1.91,81.25,1.75,3.2,0.54,2.66,83.19,17.82,85.12,0.33
2022,7,21,96.81,1.74,2.68,0.89,1.79,100.88,2.41,3.45,1.42,2.03,102,17.21,83.31,0.08
2022,7,22,96.88,2.3,3.78,1.52,2.26,99.88,3.27,4.45,2.52,1.93,100.62,17.21,86.56,0.55
2022,7,23,96.79,1.23,2.09,0.34,1.75,211.69,1.66,2.94,0.41,2.53,211.31,17.33,85.31,3.18
2022,7,24,96.67,1.38,2.59,0.09,2.5,67.88,1.95,3.02,0.06,2.95,71.44,17.76,88,8.95
2022,7,25,96.71,1.77,2.83,1.23,1.59,136.25,2.68,4.07,1.44,2.63,135.94,16.97,85.31,0.63
2022,7,26,96.77,1.84,2.86,0.97,1.89,75.19,2.77,3.77,0.96,2.8,75.81,16.48,84.81,0.08
2022,7,27,96.71,1.48,2.32,0.64,1.69,70,2.14,3.34,0.66,2.69,71.25,16.05,81.94,0
2022,7,28,96.77,2.1,3.2,1.12,2.08,95.38,2.95,3.71,1.77,1.94,96,16.54,85.56,0.16
2022,7,29,96.78,1.76,2.66,1.05,1.62,83.19,2.47,3.23,1.21,2.02,84.31,17.4,86.5,5.96
2022,7,30,96.76,1.52,2.63,0.34,2.29,67.75,1.95,2.93,0.48,2.45,68.56,17.09,84.81,2.8
2022,7,31,96.68,2.3,3.89,1.38,2.52,88,3.19,4.34,2.02,2.31,89,16.91,87.12,0.07
2022,8,1,96.66,2.01,2.7,1.19,1.52,88.94,2.76,3.34,1.9,1.45,90,16.91,85.19,0.4
2022,8,2,96.72,1.59,2.59,0.13,2.45,79.5,2.12,3.05,0.19,2.86,80.75,16.85,84.56,0.15
2022,8,3,96.81,0.95,1.73,0.14,1.59,177.56,1.21,2.16,0.22,1.95,161.75,17.03,86.38,4.54
2022,8,4,96.78,2.41,4.68,0.65,4.04,107.69,3.51,5.78,0.98,4.8,91.88,18.31,92.69,8.32
2022,8,5,96.84,1.42,1.97,0.62,1.34,46.25,1.96,3.54,0.85,2.69,46.69,16.42,82.62,0.42
2022,8,6,96.81,1.2,2.18,0.33,1.85,207.06,1.63,3.74,0.4,3.35,192.94,15.44,79.62,3.93
2022,8,7,96.79,1.66,2.49,0.84,1.66,91.56,2.3,3.14,1.24,1.9,92.44,16.66,84.38,3.26
2022,8,8,96.74,1.55,2.96,0.62,2.33,90,2.27,3.74,0.9,2.84,91.25,16.91,83.19,0.57
2022,8,9,96.74,1.15,1.96,0.55,1.41,89.38,1.59,2.34,0.76,1.57,91.81,16.66,80.81,0.51
2022,8,10,96.76,1.73,2.34,0.87,1.48,92.81,2.42,3.2,1.34,1.86,93.75,17.21,83.75,0.63
2022,8,11,96.79,1.55,2.17,0.65,1.52,88.31,2.1,2.66,1,1.66,89.56,17.33,83.38,0.97
2022,8,12,96.79,1.34,2.48,0.7,1.79,153.88,1.82,2.91,0.77,2.14,154.06,18.01,86.31,10.74
2022,8,13,96.83,1.33,2.54,0.6,1.94,60.5,1.88,3.43,0.88,2.55,60.94,17.94,85.88,5.02
2022,8,14,96.82,1.36,2.88,0.55,2.32,72.88,1.89,3.7,0.84,2.86,73.25,18.07,88.38,9.31
2022,8,15,96.86,1.19,1.97,0.39,1.58,257.75,1.73,2.52,0.66,1.85,254.69,17.64,89.31,6.85
2022,8,16,96.89,0.77,1.55,0.09,1.47,174,1.2,2.76,0.16,2.6,172.44,17.33,88,5.43
2022,8,17,96.86,1.77,2.84,0.98,1.87,106.25,2.61,3.86,1.59,2.27,108.06,17.03,85.38,11.3
2022,8,18,96.82,2.46,3.56,1.61,1.95,108.5,3.73,4.93,2.77,2.16,108.94,16.48,82.38,0.15
2022,8,19,96.79,2.56,3.98,1.54,2.43,102.31,3.61,4.59,2.6,1.99,102.75,17.09,84.12,0.19
2022,8,20,96.78,1.81,2.87,0.67,2.2,75.75,2.49,3.45,1.06,2.38,76.69,17.33,85.12,0.71
2022,8,21,96.79,1.57,2.9,0.9,2,137.25,2.27,3.45,1.62,1.84,182.31,17.52,86.94,10.91
2022,8,22,96.8,1.71,2.97,0.32,2.65,58.38,2.38,3.53,0.38,3.16,75.31,17.64,87.06,4.4
2022,8,23,96.81,1.88,2.56,1.02,1.55,74.88,2.62,3.23,1.58,1.65,75.88,17.27,83.75,0.19
2022,8,24,96.8,1.63,2.67,1.02,1.66,84.88,2.36,3.46,1.52,1.94,86.38,17.33,83.94,0.32
2022,8,25,96.79,2.16,4.11,0.99,3.12,93.88,3.15,5.16,1.51,3.66,94.56,16.42,82.5,0.1
2022,8,26,96.76,1.81,2.48,1.01,1.46,173.81,2.59,3.59,1.64,1.95,174.75,16.54,83.94,0.52
2022,8,27,96.72,1.83,3.3,0.77,2.53,131.75,2.58,4.09,1.11,2.97,132.69,17.76,86.38,7.11
2022,8,28,96.73,1.56,3.47,0.41,3.06,40.06,2.36,4.34,0.42,3.91,41.38,17.46,85.88,3.73
2022,8,29,96.76,1.17,1.89,0.12,1.77,129.88,1.59,2.34,0.16,2.18,131.19,17.27,84.31,3.37
2022,8,30,96.74,1.49,3.48,0.46,3.02,207.56,2.03,4.31,0.44,3.88,207,17.21,83.81,0.82
2022,8,31,96.68,1.71,3.21,0.39,2.83,70.56,2.2,3.5,0.55,2.95,72.44,17.21,82.88,0.19
2022,9,1,96.78,2.05,3.72,1.18,2.55,68.88,2.8,4.18,1.75,2.44,69.5,17.82,87.06,2.36
2022,9,2,96.87,2.09,3.27,1.15,2.12,143,2.94,3.55,2.27,1.27,143.56,17.46,84.75,1.11
2022,9,3,96.86,1.78,2.85,0.3,2.55,238.5,2.69,4.62,0.35,4.27,237.25,17.82,86.38,5.99
2022,9,4,96.87,2.06,3.94,0.74,3.2,223.62,2.97,5.59,1.02,4.56,223.62,17.64,83.62,4.02
2022,9,5,96.9,1.92,3.83,0.53,3.3,71.12,2.53,4.32,0.74,3.58,72.62,17.64,86.5,7.13
2022,9,6,96.87,1.87,3.44,0.41,3.02,48.81,2.43,3.82,0.59,3.24,49.81,17.82,87.38,11.09
2022,9,7,96.95,1.44,2.24,0.91,1.33,184.56,2.09,3.42,0.95,2.48,185.44,17.15,84.12,7.62
2022,9,8,97.05,1.45,2.45,0.41,2.04,199.19,2.16,3.3,0.44,2.87,199.5,17.46,92.19,16.66
2022,9,9,97.05,1.76,3.02,1.02,2,88.38,2.36,3.43,1.49,1.94,89.25,16.78,86.62,15.84
2022,9,10,97,1.45,2.27,0.84,1.43,132.81,1.98,2.53,1.27,1.27,133.94,16.91,87.31,18.99
2022,9,11,96.85,1.9,3.05,1.12,1.92,150.44,2.77,4.23,1.58,2.66,151.44,17.33,85.69,10.87
2022,9,12,96.86,2.23,3.06,1.22,1.84,145.69,3.09,4.71,2.02,2.7,145.88,17.58,85.5,5.54
2022,9,13,97.06,2.08,3.58,1.07,2.5,157.75,2.87,3.93,1.52,2.41,142.94,17.15,83.31,4.25
2022,9,14,97.14,1.73,3.54,0.14,3.39,106.38,2.33,4.27,0.19,4.09,107.12,17.03,88.06,2.44
2022,9,15,96.98,1.95,3.3,0.77,2.53,125.62,2.7,3.89,1.12,2.77,126.62,16.97,83.38,0.4
2022,9,16,96.89,1.47,2.73,0.38,2.34,88.12,1.92,3.05,0.52,2.52,88.75,17.15,83.62,5.86
2022,9,17,96.85,1.84,3.24,1.07,2.17,77.5,2.59,3.7,1.7,2,78.38,17.88,86.62,3.7
2022,9,18,96.92,1.65,3.02,0.48,2.54,177.81,2.23,3.49,0.67,2.81,178.12,17.7,84.62,1.08
2022,9,19,96.96,1.56,3.32,0.17,3.15,93.25,2,3.84,0.21,3.62,93.88,17.27,83.5,2.63
2022,9,20,96.93,1.73,2.52,0.53,1.98,75.12,2.48,3.69,0.7,2.98,75.81,17.09,83.88,4.62
2022,9,21,96.89,1.41,2.58,0.4,2.18,56.69,2.05,3.69,0.55,3.13,59.94,17.46,85.06,6.48
2022,9,22,96.85,1.21,1.79,0.85,0.94,201.88,1.77,2.42,1.1,1.33,188.31,17.82,87.5,18.53
2022,9,23,96.87,1.57,3.23,0.59,2.63,89.06,2.02,3.54,0.88,2.66,90.62,17.58,87.38,8.81
2022,9,24,96.83,1.43,2.43,0.51,1.92,142.38,1.81,2.54,0.7,1.84,143.31,17.46,84.44,0.71
2022,9,25,96.79,1.95,3.21,0.01,3.2,137.88,2.65,3.79,0.09,3.7,136,17.21,80.75,0.22
2022,9,26,96.77,1.68,3.5,0.57,2.93,116.56,2.38,4.19,0.88,3.3,115.56,17.4,81.62,4.56
2022,9,27,96.66,1.94,3.1,0.92,2.18,161.12,2.87,3.83,1.74,2.09,176.69,17.09,82.12,0.57
2022,9,28,96.61,1.38,2.68,0.7,1.98,147.12,1.91,3.11,1.22,1.9,147.94,17.15,81.88,0.26
2022,9,29,96.67,1.86,3.12,0.34,2.77,108.12,2.52,3.61,0.42,3.19,108.12,17.4,84.25,0.17
2022,9,30,96.78,2.74,4.92,1.46,3.46,109.12,3.82,5.77,2.42,3.35,109.81,17.27,86.31,1.25
2022,10,1,96.8,2.23,3.37,0.76,2.6,72.62,3.02,3.68,1.1,2.58,73.44,17.58,84.81,2.86
2022,10,2,96.74,1.84,3.9,0.73,3.16,240.44,2.34,4.28,1.03,3.25,239.69,17.52,85.5,5.82
2022,10,3,96.69,1.73,3.13,0.34,2.8,242.62,2.51,3.98,0.47,3.51,241.44,17.58,84.88,19.58
2022,10,4,96.74,1.7,3.5,0.42,3.09,211.19,2.52,4.84,0.81,4.02,212.81,17.82,87.19,22.63
2022,10,5,96.8,1.61,2.8,0.74,2.07,109.62,2.31,3.14,1.06,2.08,109.25,17.46,89.94,9.23
2022,10,6,96.86,2.18,3.3,0.67,2.62,153.25,2.97,4.69,0.95,3.73,108.94,17.64,87.94,19.21
2022,10,7,96.89,1.59,2.73,0.52,2.22,246.31,2.22,4.1,0.75,3.34,246.38,17.4,88.44,16.3
2022,10,8,96.9,2.99,4.44,1.71,2.73,231.62,4.45,6.9,3.41,3.48,230.88,17.46,91.25,10.58
2022,10,9,96.94,1.57,3.12,0.53,2.59,211,2.48,5.04,0.64,4.4,211.06,17.76,88,17.18
2022,10,10,97,1.67,3.2,0.43,2.77,187.12,2.3,3.55,0.73,2.83,186.94,17.82,88.94,4.57
2022,10,11,96.97,2.04,4.63,0.35,4.28,157.62,2.72,5.49,0.56,4.93,158.44,17.76,91,11.15
2022,10,12,96.89,1.57,2.12,1.02,1.11,84.38,2.12,2.52,1.56,0.96,85.31,17.27,86.25,6.9
2022,10,13,96.82,1.62,2.79,0.67,2.12,169.81,2.26,3.8,1.14,2.67,169.31,17.33,87.81,9.53
2022,10,14,96.68,1.69,2.67,0.82,1.85,203,2.42,3.8,0.73,3.08,204.81,17.58,86.19,6.73
2022,10,15,96.72,1.88,3.96,0.48,3.48,191.38,2.67,4.84,0.74,4.09,190.31,17.46,88,11.99
2022,10,16,96.87,1.25,2.04,0.52,1.52,135.88,1.74,2.39,0.81,1.58,137.19,18.13,86.12,2.82
2022,10,17,96.85,1.62,2.41,0.84,1.57,126,2.42,2.95,1.59,1.36,125.69,18.25,90.88,8.55
2022,10,18,96.74,1.72,3.32,0.92,2.4,213.5,2.38,3.77,1.35,2.42,213.12,18.55,91.5,7.5
2022,10,19,96.75,1.01,1.7,0.38,1.33,147.44,1.48,2.55,0.39,2.16,149.19,18.31,88.12,10.14
2022,10,20,96.8,1.72,3.2,0.62,2.58,226,2.41,3.79,0.98,2.8,224.81,18.55,93.62,10.75
2022,10,21,96.95,1.78,2.66,0.83,1.83,231.75,2.76,4.13,1.03,3.1,230.88,17.33,88.31,8.2
2022,10,22,96.91,1.82,2.9,0.64,2.26,265.75,2.67,3.75,0.62,3.13,265.12,17.52,85.88,19.34
2022,10,23,96.9,2.5,3.26,1.68,1.59,234.19,3.88,4.67,2.77,1.9,233.56,18.07,89.56,4.92
2022,10,24,96.87,2.59,3.36,2.03,1.33,217.44,3.94,4.81,2.77,2.04,217.25,17.4,86.25,3.58
2022,10,25,96.88,2.73,4.5,1.4,3.1,231,4.04,5.42,1.59,3.84,230.38,17.21,86.69,26.98
2022,10,26,96.82,3.67,4.98,2.02,2.97,220.31,5.25,6.28,3.91,2.38,220.31,17.52,90.25,14.43
2022,10,27,96.68,2.67,4.07,1.61,2.46,210.19,3.92,6.35,1.82,4.54,210.06,17.09,87.5,1.6
2022,10,28,96.66,3.99,4.82,3,1.81,202.31,5.63,6.56,4.65,1.91,202.38,16.36,85.44,0.81
2022,10,29,96.64,2.67,4.29,1.57,2.71,193.88,3.95,5.66,2.38,3.28,193.88,16.66,84.62,1.5
2022,10,30,96.67,2.8,5.13,1.34,3.8,189.56,3.99,6.17,2.44,3.73,189,16.48,83.88,0.9
2022,10,31,96.72,1.62,3.2,0.16,3.05,169.81,2.35,5.21,0.3,4.92,151.88,16.97,85.19,0.71
2022,11,1,96.78,1.6,3.23,0.65,2.59,205.94,2.16,4.94,1,3.93,206.75,17.7,86.12,2.27
2022,11,2,96.77,1.91,2.83,0.88,1.95,148.94,2.81,4.66,0.83,3.83,149.62,18.01,84.81,8.6
2022,11,3,96.82,1.51,2.72,0.37,2.35,237.88,2.16,3.11,0.46,2.65,236.06,18.55,90.94,44.5
2022,11,4,96.95,2.01,2.99,1.15,1.84,228.75,3.14,5.04,1.27,3.77,214.81,18.07,87.06,64.47
2022,11,5,96.98,1.4,2.24,0.41,1.83,307.69,2.11,3.09,0.55,2.53,307.25,18.37,90.62,81.42
2022,11,6,96.96,1.91,2.92,1.31,1.61,200.25,2.79,3.45,2.09,1.36,185.94,18.25,90.69,33.84
2022,11,7,96.93,1.32,2.17,0.7,1.48,57.94,1.65,2.38,0.95,1.43,58.94,17.46,87.88,3.36
2022,11,8,96.88,1.44,2.22,0.14,2.08,141.44,1.79,2.4,0.16,2.23,141.5,17.33,87.31,4.3
2022,11,9,96.79,2.3,4.16,0.99,3.17,239.56,3.28,4.93,1.45,3.48,238.62,17.88,88.38,6.39
2022,11,10,96.77,2.7,4.05,1.62,2.42,228.81,3.93,5.23,2.15,3.09,228.06,17.64,87.88,2.47
2022,11,11,96.72,3.45,4.71,2.46,2.25,216,5.06,5.99,4.42,1.57,216.06,17.76,89.69,4.78
2022,11,12,96.64,1.64,3.05,0.32,2.73,259.94,2.58,4.68,0.34,4.34,258.44,18.19,90.94,98.07
2022,11,13,96.67,1.66,3.8,0.41,3.38,195.88,2.29,4.43,0.83,3.6,197.88,18.74,94.44,110.16
2022,11,14,96.7,1.86,2.7,1.01,1.7,300.5,2.64,3.4,1.69,1.71,300.12,18.19,89,10.03
2022,11,15,96.68,1.94,3.17,0.98,2.2,252.12,2.71,3.73,1.82,1.91,251.5,18.31,91.44,32.49
2022,11,16,96.64,2.2,3.19,1.66,1.54,202.5,3.34,4.35,2.05,2.3,202.62,17.94,89.62,13.29
2022,11,17,96.63,2.38,4.34,1.32,3.01,189.62,3.51,5.05,2.04,3.02,189.5,18.07,93.44,20.21
2022,11,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2022,11,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2022,11,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2022,11,21,96.61,3.95,5.03,2.86,2.17,222.06,5.75,6.16,5.3,0.87,222,17.4,88.38,0.92
2022,11,22,96.72,3.84,5.16,2.32,2.84,221.75,5.5,6.41,4.32,2.09,221.81,17.7,89.75,3.19
2022,11,23,96.77,3.01,4.39,2.17,2.22,245.81,4.59,5.66,3,2.66,245.44,17.94,89.81,8.48
2022,11,24,96.86,3.59,5.14,2.34,2.81,232.81,5.3,5.95,4.69,1.26,232.75,17.03,88.75,2.76
2022,11,25,96.91,2.58,3.25,2.06,1.19,222.44,4.02,5.27,2.5,2.77,221.81,16.78,86.69,6.32
2022,11,26,96.88,2.69,4.16,1.48,2.68,213.56,4.02,5.18,2.78,2.39,213,16.6,87.25,3.97
2022,11,27,96.7,1.37,2.5,0.61,1.89,233.62,2.09,3.32,0.62,2.7,231.56,16.91,85.06,23.74
2022,11,28,96.74,1.79,2.67,1.29,1.38,179.94,2.84,3.96,1.82,2.14,179.38,16.97,86.75,56.47
2022,11,29,96.75,2.52,4.06,1.46,2.6,178.25,3.74,5.6,2.38,3.22,178.75,16.54,84.5,7.18
2022,11,30,96.68,1.6,3.07,0.77,2.29,167.12,2.52,4.19,0.89,3.3,168.38,17.33,88.06,17.26
2022,12,1,96.58,1.66,2.3,1.26,1.05,208.31,2.67,4.36,1.45,2.91,208.56,17.46,90.75,52.84
2022,12,2,96.56,2.48,3.64,1.63,2.01,224.56,3.79,5.08,1.8,3.27,224.38,17.09,87.81,25.44
2022,12,3,96.6,2.05,3.3,0.89,2.41,156.94,3.12,5.66,1.42,4.23,157.56,17.33,89.38,20.69
2022,12,4,96.63,1.54,2.17,0.93,1.24,237.94,2.33,3.39,1.07,2.32,223,17.82,90.5,54.38
2022,12,5,96.66,1.67,3.75,0.3,3.45,123.94,2.24,4.35,0.53,3.82,108.56,18.19,90.81,51.19
2022,12,6,96.64,1.24,2.31,0.19,2.12,72.19,1.53,2.52,0.26,2.25,72.88,17.7,87.25,3.15
2022,12,7,96.61,1.24,2.43,0.27,2.16,304.88,1.55,2.65,0.33,2.31,304.69,17.7,85.56,5.3
2022,12,8,96.63,1.88,3.09,0.16,2.93,194.69,2.76,4.96,0.21,4.75,195.31,17.7,88.81,8.21
2022,12,9,96.64,1.95,2.96,0.47,2.48,239.56,3.09,5.04,0.47,4.58,238.38,17.15,87.56,3.63
2022,12,10,96.72,2.9,3.9,2.23,1.67,212.62,4.45,5.66,3.03,2.62,212.06,17.46,89.19,1.74
2022,12,11,96.72,3.88,5.51,2.4,3.11,214.44,5.5,7.85,3.67,4.18,214,17.21,87.75,4.33
2022,12,12,96.71,3.27,4.14,2.52,1.62,215.75,4.76,6.48,2.8,3.66,214.81,17.7,87.12,7.56
2022,12,13,96.72,3.45,5.04,2.67,2.37,225.12,4.98,6.74,3.05,3.69,224.94,17.58,88.12,9.98
2022,12,14,96.71,2.76,3.66,1.85,1.81,227.5,4.17,6.14,3.03,3.11,227.06,17.58,88.56,6.42
2022,12,15,96.6,2.76,3.85,1.9,1.95,239.69,4.14,4.68,3.58,1.09,239.19,17.58,88.56,4.28
2022,12,16,96.57,2.05,3.2,0.98,2.22,279.94,2.91,3.89,1.49,2.4,279.5,17.88,89.44,14.17
2022,12,17,96.56,2.28,3.5,1.55,1.95,238.62,3.43,4.19,2.02,2.17,238.06,17.88,88.38,3.17
2022,12,18,96.46,2.01,2.93,1.38,1.55,229.12,2.93,3.69,1.47,2.22,227.88,17.4,85.06,2.41
2022,12,19,96.44,1.85,2.6,0.93,1.67,238.62,2.61,3.71,1.38,2.34,238.25,17.27,82.56,0.61
2022,12,20,96.5,1.38,2.54,0.49,2.05,222.12,1.81,2.73,0.41,2.3,220,18.01,85.12,4.68
2022,12,21,96.5,2.25,4.72,0.74,3.98,242.31,3.27,5.74,0.91,4.83,241.75,18.07,88.25,6.43
2022,12,22,96.55,3.48,5.75,2.02,3.73,266.5,5.22,6.93,3.96,2.98,266.56,17.76,90.69,13.4
2022,12,23,96.68,3.4,6.66,1.52,5.14,294.94,4.91,8.05,2.59,5.45,294.88,17.15,91.44,15.93
2022,12,24,96.79,2.66,4.74,1.39,3.35,274.19,3.84,5.69,2.2,3.49,274.25,17.21,90.94,4.75
2022,12,25,96.84,3.78,6.69,1.95,4.73,273.88,5.59,8.09,3.32,4.77,273.69,17.09,90.31,7.34
2022,12,26,96.9,3.39,5.73,1.4,4.33,270.94,4.74,6.76,2.16,4.59,270.56,16.97,88.88,5.1
2022,12,27,97,3.16,5.28,1.96,3.33,269.81,4.74,6.17,3.66,2.52,269.44,16.78,89.56,2.29
2022,12,28,96.95,5.08,7.69,2.44,5.26,268.62,7.22,9.23,4.73,4.51,268.62,16.85,88.5,6.08
2022,12,29,96.91,4.32,6.7,2.22,4.48,289.19,6.21,8.13,4.29,3.85,288.75,17.64,91.75,13.28
2022,12,30,96.91,3.94,6.62,2.18,4.45,307.38,5.8,8.02,4.08,3.95,307.12,17.76,92.44,16.76
2022,12,31,96.92,4.49,7.55,2.18,5.38,292.25,6.47,9.38,4.26,5.12,291.88,17.7,91.69,14.98
2023,1,1,96.91,2.98,4.8,1.38,3.42,290.69,4.43,5.89,2.15,3.74,289.94,17.52,91.75,27.49
2023,1,2,96.92,3.62,5.88,2.07,3.8,261,5.5,7.12,3.97,3.16,260.75,17.21,92.12,11.59
2023,1,3,96.88,3.62,6.3,2.27,4.04,251.06,5.46,7.73,4.39,3.34,251.19,16.78,92.31,3.04
2023,1,4,96.85,3.24,5.45,1.79,3.66,270.56,4.77,6.62,3.05,3.58,270.5,17.03,91.69,6.35
2023,1,5,96.87,3.27,5.27,1.83,3.45,260.75,4.76,6.23,3.09,3.15,261,16.91,89.38,1.97
2023,1,6,96.84,3.69,5.18,2.33,2.85,230.94,5.48,6.38,4.69,1.7,231.19,17.46,89.81,2.63
2023,1,7,96.76,3.38,4.64,2.48,2.16,229.44,5.04,5.56,4.45,1.1,229.44,17.46,88.81,2.29
2023,1,8,96.84,3.23,4.67,2,2.67,232.38,4.78,5.42,3.7,1.72,232.38,17.46,88.56,3.93
2023,1,9,96.94,2.63,3.91,1.95,1.96,241.5,4.08,4.67,3.09,1.59,241,17.52,89.12,1.79
2023,1,10,96.92,3.1,3.95,2.06,1.89,225.56,4.7,6.23,3.06,3.16,225.69,17.76,90.5,5.03
2023,1,11,96.88,2.8,4.02,2.09,1.92,209.44,4.38,5.62,3.23,2.38,208.75,17.52,88.12,1.97
2023,1,12,96.83,1.56,3.29,0.21,3.08,178.94,2.66,5.02,0.15,4.87,179.31,17.33,84.81,4.92
2023,1,13,96.83,1.47,2.66,0.17,2.48,132.62,2.3,3.6,0.26,3.34,134.19,17.88,88.25,9.68
2023,1,14,96.75,2.15,2.97,1.35,1.62,192,3.52,5.63,1.68,3.95,189.88,17.15,86.38,13.9
2023,1,15,96.65,2.94,3.79,2.25,1.54,226,4.58,5.45,3.53,1.92,225.69,17.76,88.31,2.46
2023,1,16,96.69,2.84,3.88,1.97,1.91,249.19,4.39,5.66,3.67,1.98,248.94,17.58,89.44,1.34
2023,1,17,96.85,2.45,3.81,1.78,2.04,248.12,3.7,4.54,2.96,1.59,247.75,17.58,90.19,7.49
2023,1,18,96.86,2.35,3.49,1.66,1.83,266.12,3.44,4.12,2.83,1.29,265.94,17.27,90.5,8.45
2023,1,19,96.83,2.33,4.19,1.21,2.98,278.06,3.29,4.84,1.97,2.88,277.62,17.33,91.56,12.05
2023,1,20,96.74,2.43,3.1,1.8,1.3,241.5,3.83,4.61,2.95,1.66,240.88,17.27,90.12,5.75
2023,1,21,96.66,2.64,3.69,1.77,1.91,246.38,3.95,6.09,2.5,3.59,245.69,17.82,89.88,11.51
